CONVERSATION ID,CONVERSATION TITLE,FROM,SENDER PROFILE URL,TO,DATE,SUBJECT,CONTENT,FOLDER
2-MDZhZDAzYjktYTAyNy01NzE0LWI5OWItYTIyNjI2MTUyYzU2XzAxMg==,,Phani Kumar Varma Kalidindi,https://www.linkedin.com/in/phanikumarkalidindi,Soundarya Vadlamani,2018-10-30 11:26:17 UTC,,part time jobs?,INBOX
2-MDZhZDAzYjktYTAyNy01NzE0LWI5OWItYTIyNjI2MTUyYzU2XzAxMg==,,Phani Kumar Varma Kalidindi,https://www.linkedin.com/in/phanikumarkalidindi,Soundarya Vadlamani,2018-10-30 11:26:11 UTC,,Hey. I see that you are applying for jobs. Just wanted to check if you are interested in freelancing?,INBOX
2-MDZhZDAzYjktYTAyNy01NzE0LWI5OWItYTIyNjI2MTUyYzU2XzAxMg==,,Phani Kumar Varma Kalidindi,https://www.linkedin.com/in/phanikumarkalidindi,Soundarya Vadlamani,2018-10-30 10:45:18 UTC,,Are you interested in part time gigs?,INBOX
2-ZDdmMzdmYmMtMDBkYS01ZjMwLWFhNWEtNzQ0MTZkNTgzMTQ2XzAxMQ==,,Akhil Reddy Gidde,https://www.linkedin.com/in/akhil-reddy-gidde-5a83a4180,Soundarya Vadlamani,2020-03-01 16:49:13 UTC,,Congrats on your work anniversary!,INBOX
2-ZTVjODBiMjMtMTZhYS01Yzg5LTgwMGItNTAwMzhlNzgzZjE0XzAxMg==,,Arun Nukula,https://www.linkedin.com/in/arunnukula,Soundarya Vadlamani,2020-02-23 08:04:30 UTC,,Congrats on your work anniversary!,INBOX
2-ODc2MmViZTgtMzEzNS00ODU1LTkzODAtOTQyNDJhZDdiMTk1XzAxMQ==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Sridhar R,2020-02-21 04:37:21 UTC,,Thank you,INBOX
2-ODc2MmViZTgtMzEzNS00ODU1LTkzODAtOTQyNDJhZDdiMTk1XzAxMQ==,,Sridhar R,https://www.linkedin.com/in/sridhar-r-29868811b,Soundarya Vadlamani,2020-02-20 11:30:49 UTC,,Congrats on your work anniversary!,INBOX
2-YjlkMWVhYWQtODE1Mi01MmU1LTk3OWQtOGM5ZGEwYzI2ODI4XzAxMw==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Likith Nandigam,2020-02-21 04:36:59 UTC,,"Thank you, Likith",INBOX
2-YjlkMWVhYWQtODE1Mi01MmU1LTk3OWQtOGM5ZGEwYzI2ODI4XzAxMw==,,Likith Nandigam,https://www.linkedin.com/in/likithnandigam,Soundarya Vadlamani,2020-02-20 23:02:12 UTC,,Congrats on your work anniversary Vada!,INBOX
2-NjZmNDE4ZTAtZmM1ZS01NDUwLTgwNjMtNzM3NDlhZmZlMDAyXzAxMg==,,Ramendra Pati,https://www.linkedin.com/in/ramendra-pati-05835644,Soundarya Vadlamani,2019-08-15 10:44:23 UTC,,Hello,INBOX
2-NjZmNDE4ZTAtZmM1ZS01NDUwLTgwNjMtNzM3NDlhZmZlMDAyXzAxMg==,,Ramendra Pati,https://www.linkedin.com/in/ramendra-pati-05835644,Soundarya Vadlamani,2019-08-08 17:49:57 UTC,,For accepting my request,INBOX
2-NjZmNDE4ZTAtZmM1ZS01NDUwLTgwNjMtNzM3NDlhZmZlMDAyXzAxMg==,,Ramendra Pati,https://www.linkedin.com/in/ramendra-pati-05835644,Soundarya Vadlamani,2019-08-08 17:48:54 UTC,,చాలా ధన్యవాదాలు,INBOX
2-MWJiNDNhNDEtZjU5NS01YzJmLTliZjYtNmNkNDJjMWE1Nzk0XzAxMg==,,Vishal Pokala,https://www.linkedin.com/in/vishal-pokala,Soundarya Vadlamani,2019-07-17 12:56:45 UTC,,Seems like you dont socialize with people,INBOX
2-MWJiNDNhNDEtZjU5NS01YzJmLTliZjYtNmNkNDJjMWE1Nzk0XzAxMg==,,Vishal Pokala,https://www.linkedin.com/in/vishal-pokala,Soundarya Vadlamani,2019-07-14 12:05:17 UTC,,Hi,INBOX
2-ODI5NzhkOTMtNmM2Zi01Yjc4LWEyZDgtNGM1OTEwOWY5NWM4XzAxMg==,,Parameshwar Vendicol,https://www.linkedin.com/in/parameshwar-vendicol-b0b6b085,Soundarya Vadlamani,2019-06-03 19:17:15 UTC,RE: Job opportunity,How about the salaries?,INBOX
2-ODI5NzhkOTMtNmM2Zi01Yjc4LWEyZDgtNGM1OTEwOWY5NWM4XzAxMg==,,Parameshwar Vendicol,https://www.linkedin.com/in/parameshwar-vendicol-b0b6b085,Soundarya Vadlamani,2019-06-03 19:17:04 UTC,RE: Job opportunity,Okay...have to create that chance,INBOX
2-ODI5NzhkOTMtNmM2Zi01Yjc4LWEyZDgtNGM1OTEwOWY5NWM4XzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Parameshwar Vendicol,2019-05-31 04:02:10 UTC,RE: Job opportunity,If there’s a chance may be yeah,INBOX
2-ODI5NzhkOTMtNmM2Zi01Yjc4LWEyZDgtNGM1OTEwOWY5NWM4XzAxMg==,,Parameshwar Vendicol,https://www.linkedin.com/in/parameshwar-vendicol-b0b6b085,Soundarya Vadlamani,2019-05-30 16:36:06 UTC,RE: Job opportunity,okay. I'm hoping you can help me with the referral for a developer role,INBOX
2-ODI5NzhkOTMtNmM2Zi01Yjc4LWEyZDgtNGM1OTEwOWY5NWM4XzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Parameshwar Vendicol,2019-05-30 01:54:11 UTC,RE: Job opportunity,I think there are,INBOX
2-ODI5NzhkOTMtNmM2Zi01Yjc4LWEyZDgtNGM1OTEwOWY5NWM4XzAxMg==,,Parameshwar Vendicol,https://www.linkedin.com/in/parameshwar-vendicol-b0b6b085,Soundarya Vadlamani,2019-05-29 17:40:57 UTC,RE: Job opportunity,"If you don't mind, Would you please check if any job openings are available for Data Scientist or .Net Developers. Thanks in advance.",INBOX
2-ODI5NzhkOTMtNmM2Zi01Yjc4LWEyZDgtNGM1OTEwOWY5NWM4XzAxMg==,,Parameshwar Vendicol,https://www.linkedin.com/in/parameshwar-vendicol-b0b6b085,Soundarya Vadlamani,2019-05-29 17:39:11 UTC,RE: Job opportunity,Thanks for the Info:),INBOX
2-ODI5NzhkOTMtNmM2Zi01Yjc4LWEyZDgtNGM1OTEwOWY5NWM4XzAxMg==,,Parameshwar Vendicol,https://www.linkedin.com/in/parameshwar-vendicol-b0b6b085,Soundarya Vadlamani,2019-05-29 17:37:48 UTC,RE: Job opportunity,okay...cool,INBOX
2-ODI5NzhkOTMtNmM2Zi01Yjc4LWEyZDgtNGM1OTEwOWY5NWM4XzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Parameshwar Vendicol,2019-05-22 08:14:23 UTC,RE: Job opportunity,Yeah it was newly started in hyderabad. An year old. Everything over here is good as of now.,INBOX
2-ODI5NzhkOTMtNmM2Zi01Yjc4LWEyZDgtNGM1OTEwOWY5NWM4XzAxMg==,,Parameshwar Vendicol,https://www.linkedin.com/in/parameshwar-vendicol-b0b6b085,Soundarya Vadlamani,2019-04-12 17:28:32 UTC,Job opportunity,"Hello,  Would you please let me know about the work culture in Pactera, Hyd, as I'm looking forward to join in your company.",INBOX
2-YTZhNjE2NDgtYjA2ZS01NWFhLWJjODktZGExODNkZDc1MzEyXzAxMg==,,Rohit Rajak☁⎈🐳,https://www.linkedin.com/in/rohit-rajak☁⎈🐳-76164232,Soundarya Vadlamani,2019-05-25 12:52:30 UTC,,😊,INBOX
2-YTZhNjE2NDgtYjA2ZS01NWFhLWJjODktZGExODNkZDc1MzEyXzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Rohit Rajak☁⎈🐳,2019-05-25 11:04:18 UTC,,😊😊,INBOX
2-YTZhNjE2NDgtYjA2ZS01NWFhLWJjODktZGExODNkZDc1MzEyXzAxMg==,,Rohit Rajak☁⎈🐳,https://www.linkedin.com/in/rohit-rajak☁⎈🐳-76164232,Soundarya Vadlamani,2019-05-25 07:57:30 UTC,,Ya but you look pretty 😍 that's perfect  now😍❤️,INBOX
2-YTZhNjE2NDgtYjA2ZS01NWFhLWJjODktZGExODNkZDc1MzEyXzAxMg==,,Rohit Rajak☁⎈🐳,https://www.linkedin.com/in/rohit-rajak☁⎈🐳-76164232,Soundarya Vadlamani,2019-05-25 07:56:08 UTC,,Yaa ,INBOX
2-YTZhNjE2NDgtYjA2ZS01NWFhLWJjODktZGExODNkZDc1MzEyXzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Rohit Rajak☁⎈🐳,2019-05-25 07:52:29 UTC,,That’s the camera angle xD and not denying the fact that i’m fatter now lol,INBOX
2-YTZhNjE2NDgtYjA2ZS01NWFhLWJjODktZGExODNkZDc1MzEyXzAxMg==,,Rohit Rajak☁⎈🐳,https://www.linkedin.com/in/rohit-rajak☁⎈🐳-76164232,Soundarya Vadlamani,2019-05-25 07:00:56 UTC,,And you were lied that you were fat earlier 😂😂 you look to be more thinner,INBOX
2-YTZhNjE2NDgtYjA2ZS01NWFhLWJjODktZGExODNkZDc1MzEyXzAxMg==,,Rohit Rajak☁⎈🐳,https://www.linkedin.com/in/rohit-rajak☁⎈🐳-76164232,Soundarya Vadlamani,2019-05-25 07:00:13 UTC,,When you clickd this one.. looking more younger then now...like a kid ,INBOX
2-YTZhNjE2NDgtYjA2ZS01NWFhLWJjODktZGExODNkZDc1MzEyXzAxMg==,,Rohit Rajak☁⎈🐳,https://www.linkedin.com/in/rohit-rajak☁⎈🐳-76164232,Soundarya Vadlamani,2019-05-25 06:56:42 UTC,,Haha,INBOX
2-YTZhNjE2NDgtYjA2ZS01NWFhLWJjODktZGExODNkZDc1MzEyXzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Rohit Rajak☁⎈🐳,2019-05-25 06:26:48 UTC,,Haha 😊,INBOX
2-YTZhNjE2NDgtYjA2ZS01NWFhLWJjODktZGExODNkZDc1MzEyXzAxMg==,,Rohit Rajak☁⎈🐳,https://www.linkedin.com/in/rohit-rajak☁⎈🐳-76164232,Soundarya Vadlamani,2019-05-25 03:54:17 UTC,,Y you look so beautiful 😍💕❤️,INBOX
2-NGQzZWM0ZDYtZmVlYi01NTVjLWE0NmYtMzZiOTdhZTMxOGJmXzAxMQ==,,LinkedIn Member,,"Soundarya Vadlamani,LinkedIn Member",2019-05-22 08:43:46 UTC,,We have vacancies anduke adiganu ,INBOX
2-NGQzZWM0ZDYtZmVlYi01NTVjLWE0NmYtMzZiOTdhZTMxOGJmXzAxMQ==,,LinkedIn Member,,"Soundarya Vadlamani,LinkedIn Member",2019-05-22 08:43:44 UTC,,I am working in qualcomm now ,INBOX
2-NGQzZWM0ZDYtZmVlYi01NTVjLWE0NmYtMzZiOTdhZTMxOGJmXzAxMQ==,,LinkedIn Member,,"Soundarya Vadlamani,LinkedIn Member",2019-05-22 08:43:43 UTC,,I got job in qualcomm 16 lakhs package ,INBOX
2-NGQzZWM0ZDYtZmVlYi01NTVjLWE0NmYtMzZiOTdhZTMxOGJmXzAxMQ==,,LinkedIn Member,,"Soundarya Vadlamani,LinkedIn Member",2019-05-22 08:43:42 UTC,,Hey hi actually I completed my mtech from IIT ,INBOX
2-NGQzZWM0ZDYtZmVlYi01NTVjLWE0NmYtMzZiOTdhZTMxOGJmXzAxMQ==,,LinkedIn Member,,"Soundarya Vadlamani,LinkedIn Member",2019-05-22 08:43:39 UTC,,Okay,INBOX
2-NGQzZWM0ZDYtZmVlYi01NTVjLWE0NmYtMzZiOTdhZTMxOGJmXzAxMQ==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,LinkedIn Member,2019-05-22 08:13:15 UTC,,Im not planning to change,INBOX
2-NGQzZWM0ZDYtZmVlYi01NTVjLWE0NmYtMzZiOTdhZTMxOGJmXzAxMQ==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,LinkedIn Member,2019-05-22 08:12:15 UTC,,No,INBOX
2-NGQzZWM0ZDYtZmVlYi01NTVjLWE0NmYtMzZiOTdhZTMxOGJmXzAxMQ==,,LinkedIn Member,,"Soundarya Vadlamani,LinkedIn Member",2019-05-22 06:07:02 UTC,,R u planning to change company? ,INBOX
2-NGQzZWM0ZDYtZmVlYi01NTVjLWE0NmYtMzZiOTdhZTMxOGJmXzAxMQ==,,LinkedIn Member,,"Soundarya Vadlamani,LinkedIn Member",2019-05-22 06:06:59 UTC,,Hey where are you working now Soundarya??? ,INBOX
2-ZGJlZWZiNTQtZDA2YS01YmNhLWJlNGQtZDYwNzViZDkwNDBiXzAxMg==,,Venkata Pusapati,https://www.linkedin.com/in/venkata-pusapati-4029a686,Soundarya Vadlamani,2019-05-06 11:00:48 UTC,,Hii..,INBOX
2-ZGJlZWZiNTQtZDA2YS01YmNhLWJlNGQtZDYwNzViZDkwNDBiXzAxMg==,,Venkata Pusapati,https://www.linkedin.com/in/venkata-pusapati-4029a686,Soundarya Vadlamani,2019-05-06 11:00:47 UTC,,Hii..,INBOX
2-YWVlMjIyZTktNWQxNi01NDY4LWE1MGQtN2Q5ZDkzNWFkMzZiXzAxMQ==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,,2019-04-01 09:09:09 UTC,,Thanks ,INBOX
2-YWVlMjIyZTktNWQxNi01NDY4LWE1MGQtN2Q5ZDkzNWFkMzZiXzAxMQ==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,,2018-10-19 18:32:31 UTC,,Hyderabad,INBOX
2-YWVlMjIyZTktNWQxNi01NDY4LWE1MGQtN2Q5ZDkzNWFkMzZiXzAxMQ==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,,2018-10-19 04:06:17 UTC,,yeah I've taken up coaching for that,INBOX
2-YWVlMjIyZTktNWQxNi01NDY4LWE1MGQtN2Q5ZDkzNWFkMzZiXzAxMQ==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,,2018-10-18 11:47:17 UTC,,yeah also looking for other jobs based on software testing,INBOX
2-YWVlMjIyZTktNWQxNi01NDY4LWE1MGQtN2Q5ZDkzNWFkMzZiXzAxMQ==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,,2018-10-18 09:56:41 UTC,,Yeah at intelenet ,INBOX
2-YWVlMjIyZTktNWQxNi01NDY4LWE1MGQtN2Q5ZDkzNWFkMzZiXzAxMQ==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,,2018-10-18 06:16:50 UTC,,Yeah in may ,INBOX
2-YWVlMjIyZTktNWQxNi01NDY4LWE1MGQtN2Q5ZDkzNWFkMzZiXzAxMQ==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,,2018-10-18 00:29:19 UTC,,You?,INBOX
2-YWVlMjIyZTktNWQxNi01NDY4LWE1MGQtN2Q5ZDkzNWFkMzZiXzAxMQ==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,,2018-10-18 00:29:17 UTC,,doing good. ,INBOX
2-YWVlMjIyZTktNWQxNi01NDY4LWE1MGQtN2Q5ZDkzNWFkMzZiXzAxMQ==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,,2018-10-18 00:29:13 UTC,,Hey ayush ,INBOX
2-Nzk2ZTcwMjUtNTk3Ny01MWJmLTgyMDEtYjg1ODk0OWU2N2U0XzAxMQ==,,Durvesh Joshi,https://www.linkedin.com/in/durvesh-joshi-73a12694,Soundarya Vadlamani,2019-03-30 11:34:05 UTC,,Congrats on the new job!,INBOX
2-ZTc1NWVlMGEtOWM4MS01OTI0LWI5ZTItNjI5MGI0NGMyMDQ2XzAxMg==,,Naga Chowdary,https://www.linkedin.com/in/nagaindra,Soundarya Vadlamani,2019-03-29 03:21:09 UTC,,Congrats on the new job!,INBOX
2-ZTc1NWVlMGEtOWM4MS01OTI0LWI5ZTItNjI5MGI0NGMyMDQ2XzAxMg==,,Naga Chowdary,https://www.linkedin.com/in/nagaindra,Soundarya Vadlamani,2019-03-29 03:21:01 UTC,,Congrats on the new job!,INBOX
2-ZTc1NWVlMGEtOWM4MS01OTI0LWI5ZTItNjI5MGI0NGMyMDQ2XzAxMg==,,Naga Chowdary,https://www.linkedin.com/in/nagaindra,Soundarya Vadlamani,2018-12-15 17:00:27 UTC,,Hello,INBOX
2-YjYyNzY5NTgtOGM4MS01ZDY0LThkMjAtYWUzOWU2MzlkYzYxXzAxMQ==,,sai praneeth,https://www.linkedin.com/in/sai-praneeth-617778103,Soundarya Vadlamani,2019-03-29 00:39:55 UTC,,Congrats on the new job!,INBOX
2-ZDEyNjk5N2ItNWE1Yy01Yzg4LWJlZTQtMDNlYzQzNWMxMGM4XzAxMg==,,Raghu Preetham G,https://www.linkedin.com/in/raghu-preetham-g-79865b113,Soundarya Vadlamani,2019-03-28 18:39:35 UTC,,Congrats on the new job!,INBOX
2-ZDEyNjk5N2ItNWE1Yy01Yzg4LWJlZTQtMDNlYzQzNWMxMGM4XzAxMg==,,Raghu Preetham G,https://www.linkedin.com/in/raghu-preetham-g-79865b113,Soundarya Vadlamani,2019-01-15 06:36:20 UTC,,Hiii,INBOX
2-MmE4YjgyZTQtZjBjNC01ZDIxLWIwYmYtMjg1MjdkYWU3ZWMyXzAxMQ==,,Mahesh Reddy,https://www.linkedin.com/in/mahesh-r-76709415a,Soundarya Vadlamani,2019-03-28 17:32:02 UTC,,👍,INBOX
2-MmE4YjgyZTQtZjBjNC01ZDIxLWIwYmYtMjg1MjdkYWU3ZWMyXzAxMQ==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Mahesh Reddy,2019-03-28 12:51:40 UTC,,Thank you,INBOX
2-MmE4YjgyZTQtZjBjNC01ZDIxLWIwYmYtMjg1MjdkYWU3ZWMyXzAxMQ==,,Mahesh Reddy,https://www.linkedin.com/in/mahesh-r-76709415a,Soundarya Vadlamani,2019-03-28 12:21:46 UTC,,Congrats on the new job!,INBOX
2-ZWY2NmE3YmItMmY5ZC01YjA3LThhMWMtMDY4M2Y5MTQ0Njk3XzAxMA==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Karthik Sista(He/Him/His),2019-03-28 10:50:52 UTC,,Thanks 😊👍🏻,INBOX
2-ZWY2NmE3YmItMmY5ZC01YjA3LThhMWMtMDY4M2Y5MTQ0Njk3XzAxMA==,,Karthik Sista(He/Him/His),https://www.linkedin.com/in/karthik-sista-he-him-his-325a968a,Soundarya Vadlamani,2019-03-28 09:19:32 UTC,,Congrats on the new job!,INBOX
2-Njg5NTNjODUtNTlhOS01OWE2LThhZDktODk3YWNmNjYwMTdkXzAxMg==,,Preetham Arya,https://www.linkedin.com/in/preetham-arya,Soundarya Vadlamani,2019-01-21 12:24:48 UTC,,"Hi Soundarya, I hope you're doing great thanks for connecting with me on LinkedIn. Happy Networking  Best regards, Preetham Arya",INBOX
2-MDZkMmQxMTYtNDRkNC01ZTJmLWI0MDEtMmY2ZjEyOGZlMzc4XzAxMg==,,Ajay Kumar Kampli,https://www.linkedin.com/in/ajay-kumar-kampli-4390a3161,Soundarya Vadlamani,2019-01-15 04:26:20 UTC,,"Hi Soundarya, we both studied at Jain (Deemed-to-be University)...",INBOX
2-YzU5NjY5YmYtOWNlMC01MjVjLThiYWYtNzIzYjk1ZDUyMzIwXzAxMA==,,Karthikeyan  Subramaniam,https://www.linkedin.com/in/karthikeyan-subramaniam-824b8639,Soundarya Vadlamani,2018-12-07 13:32:47 UTC,,Hi,INBOX
2-MjI4YzE5ZGItODBkZi01ZjlkLTk4NDgtODljZDJlMDk4OThiXzAxMA==,,Machindranath G.,https://www.linkedin.com/in/machindranath-g-a6500749,Soundarya Vadlamani,2018-10-28 03:05:17 UTC,,What do you do?,INBOX
2-MjI4YzE5ZGItODBkZi01ZjlkLTk4NDgtODljZDJlMDk4OThiXzAxMA==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Machindranath G.,2018-10-28 03:01:50 UTC,,You’re welcome. ,INBOX
2-MjI4YzE5ZGItODBkZi01ZjlkLTk4NDgtODljZDJlMDk4OThiXzAxMA==,,Machindranath G.,https://www.linkedin.com/in/machindranath-g-a6500749,Soundarya Vadlamani,2018-10-28 02:06:33 UTC,,Thanks for accepting my invitation,INBOX
2-N2JjNmY3MWEtMzgyZC01MmI3LWFiNmQtMTNhMWMzZTJjM2NiXzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Kishore Srinivas,2018-10-27 11:05:03 UTC,,haha i hear that a lot from people,INBOX
2-N2JjNmY3MWEtMzgyZC01MmI3LWFiNmQtMTNhMWMzZTJjM2NiXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-25 09:49:35 UTC,,Lekapoina you are not that interactive andi. Np just adiga,INBOX
2-N2JjNmY3MWEtMzgyZC01MmI3LWFiNmQtMTNhMWMzZTJjM2NiXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-25 09:48:50 UTC,,Okay,INBOX
2-N2JjNmY3MWEtMzgyZC01MmI3LWFiNmQtMTNhMWMzZTJjM2NiXzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Kishore Srinivas,2018-10-25 09:48:02 UTC,,Koncham busy ga undindhi last few days ,INBOX
2-N2JjNmY3MWEtMzgyZC01MmI3LWFiNmQtMTNhMWMzZTJjM2NiXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-25 08:16:54 UTC,,Apudapudu touch loki randi,INBOX
2-N2JjNmY3MWEtMzgyZC01MmI3LWFiNmQtMTNhMWMzZTJjM2NiXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-25 08:16:39 UTC,,You're welcome,INBOX
2-N2JjNmY3MWEtMzgyZC01MmI3LWFiNmQtMTNhMWMzZTJjM2NiXzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Kishore Srinivas,2018-10-25 08:15:53 UTC,,Thanks for the info,INBOX
2-N2JjNmY3MWEtMzgyZC01MmI3LWFiNmQtMTNhMWMzZTJjM2NiXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-25 03:38:50 UTC,,,INBOX
2-N2JjNmY3MWEtMzgyZC01MmI3LWFiNmQtMTNhMWMzZTJjM2NiXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-25 01:08:14 UTC,,Where are you madam these days 😊,INBOX
2-N2JjNmY3MWEtMzgyZC01MmI3LWFiNmQtMTNhMWMzZTJjM2NiXzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Kishore Srinivas,2018-10-25 00:29:42 UTC,,Hello,INBOX
2-N2JjNmY3MWEtMzgyZC01MmI3LWFiNmQtMTNhMWMzZTJjM2NiXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-23 06:45:25 UTC,,Hi soundarya,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-22 03:18:04 UTC,,Good morning Soundarya!,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Kishore Srinivas,2018-10-19 18:33:06 UTC,,Aha not at all,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-19 10:37:07 UTC,,https://bit.ly/2NMRD81,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-19 10:24:43 UTC,,Nannu tittukotamledu kada as I am always disturbing 🙂,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Kishore Srinivas,2018-10-19 10:22:23 UTC,,yes,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-19 10:17:04 UTC,,You know Telugu?,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-19 06:37:38 UTC,,Same to you,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Kishore Srinivas,2018-10-19 06:32:51 UTC,,And happy dussehra ✨,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Kishore Srinivas,2018-10-19 06:32:43 UTC,,Yes i will :) ,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-19 05:15:03 UTC,,have a good day soundarya see you. you are most welcome and it would be a pleasure if ping me anytime in linkedin or fb. see you,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-19 04:34:29 UTC,,really nice to hear you,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2018-10-19 04:34:14 UTC,,superb,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Kishore Srinivas,2018-10-19 04:33:52 UTC,,i dont want to go against my parents wishes. Thats the only thing ,INBOX
2-MGQ4NTEyNDEtMmRlOS01ZTc0LThkNWQtYTBlM2IxMjgxNjhkXzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Kishore Srinivas,2018-10-19 04:33:21 UTC,,Yeah ,INBOX
